de089854-090a-4b4a-b625-eb5642090bab|Changan|ซีเอส55 พลัส|CS55 Plus|cs55-plus|ACTIVE|SUV|C-SUV
49f116ef-8d82-4337-a580-c91bc736a7e6|Changan|ดีปัล เอส07|Deepal S07|deepal-s07|ACTIVE|SUV|C-SUV-EV
38449418-33a0-4e9b-9b2a-2c337aa38cb1|Changan|ยูนิ-เค|UNI-K|uni-k|ACTIVE|SUV|D-SUV
c88c420d-cf7b-4cb2-964f-08e863d9d6fe|Changan|ยูนิ-วี|UNI-V|uni-v|ACTIVE|Sedan|C-Sedan
bbbb8481-43af-4c2b-84e5-94d166959f54|Chery|แจคู จี7|Jaecoo J7|jaecoo-j7|ACTIVE|SUV|C-SUV
86149e93-3382-47f1-9b67-0d4a4f82715b|Chery|โอมода 5|Omoda 5|omoda-5|ACTIVE|SUV|B-SUV
18f2bbeb-eaa5-4163-bc1c-5d9780ee5837|Chery|โอมода 5 อีวี|Omoda 5 EV|omoda-5-ev|ACTIVE|SUV|B-SUV-EV
9bebd5af-c8b9-4b85-ad05-b4118b979b8d|Chery|ทิกโก้ 8 โปร|Tiggo 8 Pro|tiggo-8-pro|ACTIVE|SUV|D-SUV
717257f4-b512-4882-8527-faa6570967ce|Chevrolet|โคโลราโด|Colorado|colorado|ACTIVE|Pickup|D-Pickup
99993e9a-5a10-482f-b901-9a4da820f956|Chevrolet|เทรลเบลเซอร์|Trailblazer|trailblazer|ACTIVE|SUV|C-SUV
dbdfbfdf-dc57-467f-a772-e339eecb4458|Denza|แซด9จีที|Z9GT|z9gt|ACTIVE|Sedan|E-EV
77cc7811-b210-4d88-ab0f-522ca022aaac|Denza|Z9GT|Z9GT|denza-z9gt|ACTIVE||sedan
a9430032-ce8f-4a40-8214-2d93fc39cf6a|Ford|เอเวอร์เรสต์|Everest|everest|ACTIVE|SUV|D-SUV
d48a6d79-f953-42f1-b208-9f3a6728e924|Ford|มาเวอริค|Maverick|maverick|ACTIVE|Pickup|Compact-Pickup
e9284fe9-c28c-4470-91e3-e30b0ebaeb71|Ford|เรนเจอร์|Ranger|ranger|ACTIVE|Pickup|D-Pickup
9c03313a-7d1a-4a6b-9767-9e7f1686c516|Ford|เทร์ริทอรี่|Territory|territory|ACTIVE|SUV|C-SUV
9d21cb4b-7066-4ba3-88ba-d3cf6afe6b5d|Geely|EX5|EX5|geely-ex5|ACTIVE||suv
34b26c5c-52d7-421d-b714-2214bd540e9c|Geely|อีเอ็กซ์5|EX5|ex5|ACTIVE|SUV|C-SUV-EV
18080cbe-df36-4305-aab1-0edf1a338135|Geely|Geely EX2|Geely EX2|ex2|ACTIVE||
337f0865-ab80-42ed-b836-267c8ac605f6|GWM|ฮาลาล เอช6|Haval H6|haval-h6|ACTIVE|SUV|C-SUV
c4a89547-b95f-4dfb-903b-a2893c1ade8f|GWM|ฮาลาล โจลión|Haval Jolion|haval-jolion|ACTIVE|SUV|B-SUV
e89481ac-18b1-4b07-9743-eea1a1f8932e|GWM|ออร่า 07|Ora 07|ora-07|ACTIVE|Sedan|D-EV
7f5e4cb3-51ab-43ce-890e-a05f90f664c4|GWM|ออร่า กู๊ด แคท|Ora Good Cat|ora-good-cat|ACTIVE|Hatchback|B-EV
5d80999c-431e-412f-9cce-12e11b9b39a1|GWM|แทงค์ 300|Tank 300|tank-300|ACTIVE|SUV|C-SUV
4ac00767-d393-4f8c-9618-4854cdc5978c|GWM|แทงค์ 500|Tank 500|tank-500|ACTIVE|SUV|E-SUV
938341ef-4612-43ea-a0a5-12367b653b82|GWM|แทงค์ 500|Tank 500|gwm-tank-500|ACTIVE||suv
8e3bd9c3-9008-46f2-a453-56187a221df5|Honda|ออคคอร์ด|Accord|honda-accord|ACTIVE||Sedan
49527f9e-59cd-4745-803c-e7b1b6c8b05b|Honda|แอคคอร์ด|Accord|accord|ACTIVE|Sedan|D-Sedan
04df86b3-d727-47ac-9ecb-9cba255af825|Honda|บีอาร์-วี|BR-V|honda-br-v|ACTIVE||SUV
4ea1326f-8058-4efe-a5b4-261a843af914|Honda|บีอาร์-วี|BR-V|br-v|ACTIVE|SUV|B-SUV
b3901ef8-7417-44bb-92f4-37631fe90be4|Honda|ซิตี้|City|honda-city|ACTIVE||Sedan
031a30a9-bf21-46b8-9d64-d8ca64fc0fc4|Honda|ซิตี้|City|city|ACTIVE|Sedan|B-Sedan
350032b4-c9da-4cb0-a105-1ac31c61bf60|Honda|ซิตี้ แฮทช์แบ็ก|City Hatchback|city-hatchback|ACTIVE|Hatchback|B-Hatch
3571c6a1-28f2-489a-a8dd-3614f969bff0|Honda|ซิตี้ แฮตช์แบ็ก|City Hatchback|honda-city-hb|ACTIVE||Hatchback
0b1d246f-f327-4663-a151-a1e1a1f1b65e|Honda|ซีวิค|Civic|civic|ACTIVE|Sedan|C-Sedan
ca098613-a180-4eae-b7e4-3babed3f960c|Honda|ซิวิค|Civic|honda-civic|ACTIVE||Sedan
4da529ab-b933-4e0b-8999-d5e33a5c8c4d|Honda|ซีวิค ไทป์ อาร์|Civic Type R|civic-type-r|ACTIVE|Hatchback|C-Performance
c538c025-ea54-490f-90e2-51314cee2193|Honda|ซิวิค ไทพ์ อาร์|Civic Type R|honda-civic-tr|ACTIVE||Sedan
dc520fa1-c171-4beb-a2c1-bc92de4cfe19|Honda|ซีอาร์-วี|CR-V|cr-v|ACTIVE|SUV|C-SUV
28b12fbc-cdbc-48d7-8696-b6eec181ca41|Honda|ซีอาร์-วี|CR-V|honda-cr-v|ACTIVE||SUV
5189b36c-e3d7-43a6-97f7-5023ca5b7d5a|Honda|อี:เอ็น 2|e:N2|honda-en2|ACTIVE||SUV
98c46693-0f7c-430a-bae8-a9c69649a096|Honda|อี:เอ็นทู|e:N2|e-n2|ACTIVE|SUV|B-SUV-EV
9d754cac-0d33-4058-92e4-59472ce84032|Honda|เอชอาร์-วี|HR-V|hr-v|ACTIVE|SUV|B-SUV
0cafc6d6-afc7-4dbb-a0de-3822a81bd68b|Honda|เอชอาร์-วี|HR-V|honda-hr-v|ACTIVE||SUV
0a131bab-e937-460d-8ac3-dc14cf5bb2f0|Honda|ซุปเปอร์-วัน|Super-ONE|super-one|ACTIVE|MPV|B-MPV
f555f60b-9794-48e8-a627-ece50fce09d2|Honda|ซูเปอร์-วัน|Super-ONE|honda-super-one|ACTIVE||SUV
d808d2d2-646c-4a22-9230-0f33687b1663|Honda|ดับเบิ้ลยูอาร์-วี|WR-V|wr-v|ACTIVE|SUV|Sub-B-SUV
3e764cc3-c908-4c76-89b2-e2153c920074|Honda|ดับเบิลยูอาร์-วี|WR-V|honda-wr-v|ACTIVE||SUV
833f3d70-9c41-4f91-885f-4cdc739a892c|Hyundai|Hyundai Palisade|Hyundai Palisade|palisade|ACTIVE||
ed0aa352-2a00-40ce-b4b5-051fee5010c5|Hyundai|ไอออนิค 5|Ioniq 5|ioniq-5|ACTIVE|SUV|C-SUV-EV
2090049f-2c4d-434c-8ecb-54777ff83280|Hyundai|ไอออนิก 5|Ioniq 5|hyundai-ioniq-5|ACTIVE||suv
32ba650a-1342-435f-8c03-9856645bfb51|Hyundai|ซานตาเฟ่|Santa Fe|santa-fe|ACTIVE|SUV|D-SUV
eaadf15e-709b-4326-91f9-158c2fc5e22c|Hyundai|ซานต้า ฟี|Santa Fe|hyundai-santa-fe|ACTIVE||suv
b61094b3-a9fe-425c-a042-bddd60d8ae3c|Hyundai|สตาร์เกเซอร์|Stargazer|stargazer|ACTIVE|MPV|B-MPV
40f12b95-8329-4cb4-a730-b826e7c44e43|Isuzu|ดี-แม็กซ์|D-Max|d-max|ACTIVE|Pickup|D-Pickup
cd170829-3e42-45dc-b86b-24adb71a46b0|Isuzu|เอ็มยู-เอ็กซ์|MU-X|mu-x|ACTIVE|SUV|D-SUV
dbbed677-61e3-4b89-8f1a-86ef7d08e78b|Jetour|แดชชิง|Dashing|dashing|ACTIVE|SUV|C-SUV
1af8763b-b64d-497f-91e0-6c8ba16a0896|Jetour|ที2|T2|t2|ACTIVE|SUV|C-SUV
18b16b9b-0cfe-477f-a0cb-3b7eb01a8b0a|KG Mobility|โคแรนโด|Korando|korando|ACTIVE|SUV|C-SUV
a91aa9c4-0c45-4a2d-8acb-b1f4c8cd9bec|KG Mobility|ทอร์เรส|Torres|torres|ACTIVE|SUV|C-SUV
aea1e2fb-0fb3-4f59-b141-7c2f5108f557|Kia|คาร์นิวัล|Carnival|carnival|ACTIVE|MPV|D-MPV
48b7fbd1-cc5b-48b2-9c23-0085c52b9999|Kia|อีวี6|EV6|ev6|ACTIVE|SUV|C-SUV-EV
edc5532b-5d17-4aa9-9570-85243bf52710|Kia|อีวี9|EV9|ev9|ACTIVE|SUV|E-SUV-EV
0e566c17-ce18-40ba-a6ae-7109cdd47af7|Kia|โซเน็ต|Sonet|sonet|ACTIVE|SUV|Sub-B-SUV
cf713dda-cffa-4824-9225-45618b6738ae|Kia|สปอร์เทจ|Sportage|sportage|ACTIVE|SUV|C-SUV
91f5d647-502a-4eac-9973-8096f937aee1|LDV|ดี90|D90|d90|ACTIVE|SUV|D-SUV
c4fc107d-6d50-470b-b7dc-88b50513dbd9|Lexus|เอ็นเอ็กซ์|NX|nx|ACTIVE|SUV|Premium-C-SUV
263dc0f9-9d18-4987-a162-8f69c18b1ced|Lexus|อาร์เอ็กซ์|RX|rx|ACTIVE|SUV|Premium-D-SUV
6991a71f-4acd-4192-960d-83ba51732298|Lexus|อาร์แซด|RZ|rz|ACTIVE|SUV|Premium-C-SUV-EV
ebf5a7f7-7629-43dd-a197-34285508567e|Mazda|6e|6e|mazda-6e|ACTIVE||sedan
905fcb61-d225-47a9-8e8a-8397419e35c6|Mazda|ซิกซ์อี|6e|6e|ACTIVE|Sedan|D-EV
ac4b8033-3c39-49e4-b31f-afe95f446a72|Mazda|ซีเอ็กซ์-3|CX-3|cx-3|ACTIVE|SUV|Sub-B-SUV
ef9abd2a-c724-41ba-86cd-46cb893c0144|Mazda|ซีเอ็กซ์-30|CX-30|cx-30|ACTIVE|SUV|B-SUV
c5f63c8a-82a3-4bb1-b057-046abd4a14d2|Mazda|ซีเอ็กซ์-5|CX-5|cx-5|ACTIVE|SUV|C-SUV
2767a1c8-0b97-4a95-812b-176895a5bff3|Mazda|ซีเอ็กซ์-80|CX-80|cx-80|ACTIVE|SUV|D-SUV
7f6a0634-b6bb-4c9f-84b5-c327976c810f|Mazda|มาสด้า2|Mazda2|mazda2|ACTIVE|Hatchback/Sedan|B
9dbb9174-69e7-4f04-93b3-1f2d6bc61092|Mazda|มาสด้า3|Mazda3|mazda3|ACTIVE|Hatchback/Sedan|C
aa1bfe4c-ae0e-499a-8804-3ffcf1f865d6|Mercedes-Benz|คลาส เอ|A-Class|a-class|ACTIVE|Hatchback/Sedan|Premium-B
2ccc12f3-9c10-4490-a481-5887026a8b5d|Mercedes-Benz|คลาส ซี|C-Class|c-class|ACTIVE|Sedan|Premium-C
9036e86d-020a-49ef-bdac-fd3809ac13d6|Mercedes-Benz|คลาส อี|E-Class|e-class|ACTIVE|Sedan|Premium-D
5ace4fed-f209-46da-ae60-4e4c0f4b50c8|Mercedes-Benz|อีคิวเอ|EQA|eqa|ACTIVE|SUV|Premium-B-SUV-EV
ad6a0e13-b089-4ade-addf-71c718dda108|Mercedes-Benz|อีคิวบี|EQB|eqb|ACTIVE|SUV|Premium-B-SUV-EV
6348999f-8d7b-401a-828b-e3498b6c2dff|Mercedes-Benz|จีแอลเอ|GLA|gla|ACTIVE|SUV|Premium-B-SUV
866df49e-2249-4688-aee7-d6812d9cf5c8|Mercedes-Benz|จีแอลซี|GLC|glc|ACTIVE|SUV|Premium-C-SUV
457cc84e-5e69-4014-bfd0-016547df55e6|Mercedes-Benz|จีแอลอี|GLE|gle|ACTIVE|SUV|Premium-D-SUV
cfd7b64b-3fb4-4fd4-910a-fe01bfddd1be|MG|ไซเบอร์สเตอร์|CYBERSTER|cyberster|ACTIVE|Convertible|Sports-EV
ce4c675e-264a-400a-b940-b60fbe99326c|MG|ไซเบอร์สเตอร์|CYBERSTER|mg-cyberster|ACTIVE||Roadster
42b4c100-4e95-47f4-b07b-41b5ece1a230|MG|อีพี พลัส|EP Plus|mg-ep|ACTIVE||Sedan
0fe95675-0692-47c1-9739-b8e699286897|MG|อีพี พลัส|EP Plus|ep-plus|ACTIVE|MPV|B-MPV-EV
f6a70a1a-759e-46ff-87b4-70933aaa346c|MG|อีเอส|ES|mg-es|ACTIVE||Sedan
9bef760e-b2af-4657-a762-89f8c1e169c0|MG|อีเอส|ES|es|ACTIVE|Sedan|D-EV
ed5ed7e7-6f63-423f-9a2e-3c8f45a12f28|MG|เอ็กซ์เตนเดอร์|EXTENDER|mg-extender|ACTIVE||Pickup
6eb08b9f-6bce-416d-a5ad-4bdfa3d2b8cf|MG|เอกซ์เทนเดอร์|EXTENDER|extender|ACTIVE|Pickup|D-Pickup
089bb1a9-6e3d-4670-91c0-3bbc1a0c3f36|MG|เอชเอส พีเอชอีวี|HS PHEV|hs-phev|ACTIVE|SUV|C-PHEV
461cbacc-3ec3-4b0e-bf27-134f715253ff|MG|เอชเอส|HS PHEV|mg-hs-phev|ACTIVE||SUV
3c5a0a6c-5fc1-4db4-9044-3ad9fd9b5a18|MG|ไอเอ็ม 5|IM5|mg-im5|ACTIVE||Sedan
efcd12b7-20b6-4a40-94ef-26cbc3cd658d|MG|ไอเอ็ม5|IM5|im5|ACTIVE|Sedan|C-EV
a7ec01d9-ee71-48e7-a0af-153f11448574|MG|ไอเอ็ม 6|IM6|mg-im6|ACTIVE||SUV
ae0be834-6cad-42c0-aaf8-2d9ff580c8bc|MG|ไอเอ็ม6|IM6|im6|ACTIVE|SUV|C-SUV-EV
4459be63-1c63-4f55-93af-6132576856a1|MG|แม็กซัส 7|MAXUS 7|maxus-7|ACTIVE|MPV|B-MPV-EV
18f94e91-da68-49a2-8a63-4cefadaf86b6|MG|แม็กซัส 7|MAXUS 7|mg-maxus7|ACTIVE||MPV
a45208dd-8b0e-4dac-bb38-ef7ebf449c97|MG|แม็กซัส 9|MAXUS 9|maxus-9|ACTIVE|MPV|D-MPV-EV
5d2510f0-68a3-4857-adf0-3030e6c0dc43|MG|แม็กซัส 9|MAXUS 9|mg-maxus9|ACTIVE||MPV
7a78854f-a7a9-4041-94bd-fdc59b43fdce|MG|เอ็มจี 3|MG3 HYBRID+|mg3-hybrid|ACTIVE||Hatchback
3fa85dbe-c217-4b67-91e6-688eab956d95|MG|เอ็มจี3 ไฮบริดพลัส|MG3 HYBRID+|mg3-hybrid-plus|ACTIVE|Hatchback|B
9f297f55-2bd8-4d91-94b8-67b040c113a6|MG|เอ็มจี 4|MG4|mg4|ACTIVE||Hatchback
8263f9fe-c1c7-4780-af19-435ef6d172bf|MG|เอ็มจี 5|MG5|mg5|ACTIVE||Sedan
f9690b82-e3b8-44ae-a5fb-faa6a0daf43d|MG|MG Urban|MG Urban|urban|ACTIVE||
c9d111ea-99ff-4c39-ba9c-25817d5d0637|MG|เอส5 อีวี พลัส|S5 EV PLUS|s5-ev-plus|ACTIVE|SUV|C-EV
2463ef40-9e92-488d-b105-b229a66a32ed|MG|เอส 5|S5 EV PLUS|mg-s5|ACTIVE||SUV
65c4ca3f-d008-420b-8351-1a34c082869f|MG|อัรบัน|URBAN|urban|ACTIVE|SUV|B-SUV
7235a334-f948-4b1c-ad57-e7bd2538951b|MG|เออร์บัน|URBAN|mg-urban|ACTIVE||SUV
f3990b1e-e602-4bec-9611-0ee4f04ef825|MG|วีเอส เอชอีวี|VS HEV|vs-hev|ACTIVE|SUV|C-HEV
6f40eeea-f307-449d-9ecd-d3222344de26|MG|วีเอส|VS HEV|mg-vs-hev|ACTIVE||SUV
f2710324-f366-4124-86a8-3cff7cc7cedf|MG|แซดเอส|ZS|zs|ACTIVE|SUV|B-SUV
eccfea5e-6be0-4ac0-98a3-c1c2eb4df794|MG|เซดเอส|ZS|mg-zs|ACTIVE||SUV
8873b451-4fbd-4d0e-ac36-5b330e51652e|MG|เซดเอส อีวี|ZS EV|mg-zs-ev|ACTIVE||SUV
6efa70b0-52eb-4787-a221-34ebe6f1fd12|MG|แซดเอส อีวี|ZS EV|zs-ev|ACTIVE|SUV|B-SUV-EV
e767ccfa-019f-4e5b-be11-4b9b46aafafd|MINI|คูเปอร์|Cooper|cooper|ACTIVE|Hatchback|Premium-A
20d7717b-e234-44bd-b793-c026b9b654cd|MINI|คันทรีแมน|Countryman|countryman|ACTIVE|SUV|Premium-B-SUV
bdfd94ef-5a23-4551-a89b-faec85434473|Mitsubishi|แอททราจ|Attrage|attrage|ACTIVE|Sedan|B-Sedan
1ca09bf7-36f0-405f-99c1-73fd8a9abb36|Mitsubishi|มิราจ|Mirage|mirage|ACTIVE|Hatchback|City
36bef167-4a44-4a4c-9ea7-6ff3d519af60|Mitsubishi|ปาเจโร สปอร์ต|Pajero Sport|pajero-sport|ACTIVE|SUV|D-SUV
853811ec-b196-442d-ace6-05631644c2dc|Mitsubishi|ไทรทัน|Triton|triton|ACTIVE|Pickup|D-Pickup
494a01c2-97ac-400d-898b-7d84894464ac|Mitsubishi|เอ็กซ์แพนเดอร์|Xpander|xpander|ACTIVE|MPV|B-MPV
9c522fb5-d75c-4597-b910-4b99920cf69c|Mitsubishi|เอ็กซ์แพนเดอร์ ครอส|Xpander Cross|xpander-cross|ACTIVE|SUV|B-SUV
2fbd5c3d-9a0a-4bb1-92a2-ddc97c1f115e|NIO|อีเอส6|ES6|es6|ACTIVE|SUV|D-SUV-EV
295fae1e-3106-4f18-8790-5920c6417ca2|NIO|ไฟร์ฟลาย|Firefly|firefly|ACTIVE|Hatchback|B-EV
03305e7a-3040-41bc-b1b7-2592f45c033b|NIO| файร์ฟลาย|Firefly|nio-firefly|ACTIVE||hatchback
4560d6b0-2936-4d75-b14e-45925e61165c|Nissan|อัลเมร่า|Almera|almera|ACTIVE|Sedan|B-Sedan
f87526d5-684b-4b47-924d-8b6e30288b7c|Nissan|คิกส์|Kicks|kicks|ACTIVE|SUV|B-SUV
6bbc00f0-912d-4243-ab3b-bf5aa88f9ae1|Nissan|คิกส์|Kicks|nissan-kicks|ACTIVE||suv
8839f39d-52c1-4ba8-b00b-e2a89acbfef6|Nissan|นาวาร่า|Navara|navara|ACTIVE|Pickup|D-Pickup
0dd2c395-9e7c-4221-8c2d-4f7299ed9041|Nissan|นิสสัน ลีฟ|Nissan Leaf|leaf|ACTIVE||
3d142bf8-5f69-448e-a9c4-66d9867f4f24|Nissan|นิสสัน ลิวิน่า|Nissan Livina|livina|ACTIVE||
5a9ddbe9-c03f-44b3-953b-20408fc293a0|Nissan|นิสสัน มาร์ช|Nissan March|march|ACTIVE||
e5d4c3d1-23a4-4d94-af74-720811a7fe50|Nissan|นิสสัน เซเรน่า|Nissan Serena|serena|ACTIVE||
eab6233d-f9ab-45f9-862e-1f1cc7953102|Nissan|เทอร์ร่า|Terra|terra|ACTIVE|SUV|D-SUV-Pickup
8a11bd11-8fc4-438d-be92-eeceb87fd39c|Nissan|เอกซ์เทรล|X-Trail|x-trail|ACTIVE|SUV|C-SUV
4ce3261c-804c-418e-8dd0-b74efe268f6a|Porsche|คาเยนน์|Cayenne|cayenne|ACTIVE|SUV|Premium-E-SUV
8c8d7e52-0ad9-4bac-bb83-ca02c2776783|Porsche|มาคัน|Macan|macan|ACTIVE|SUV|Premium-C-SUV
d27cbf46-a43c-4b84-8d72-fbb26525e265|Subaru|ครอสส์เทรค|Crosstrek|crosstrek|ACTIVE|SUV|B-SUV
c396364b-3141-48eb-b526-d213376b68df|Subaru|ครอสส์เทรค|Crosstrek|subaru-crosstrek|ACTIVE||suv
237490c4-8203-474c-9b8e-37dc66b02be3|Subaru|เอาต์แบ็ค|Outback|outback|ACTIVE|SUV|D-SUV
7d34098d-d09b-450d-a50e-f7e817e3a511|Suzuki|เซเลริโอ|Celerio|celerio|ACTIVE|Hatchback|City
7c9492ee-40bb-4ff1-8924-eb0c9a243fb0|Suzuki|เออร์ทิกา|Ertiga|ertiga|ACTIVE|MPV|B-MPV
d4678a72-9f6c-426b-b755-4b4bbe58f92c|Suzuki|จิมนี่|Jimny|jimny|ACTIVE|SUV|Subcompact SUV
147a0bb1-674f-476f-ae17-6791bbbe106c|Suzuki|เอส-เพรสโซ่|S-Presso|s-presso|ACTIVE|Hatchback|City
9ae669ed-7b13-4de1-b453-1d37bc390386|Suzuki|Suzuki Fronx|Suzuki Fronx|fronx|ACTIVE||
11f99ba5-ba91-4608-b9eb-f8a965e1a89f|Suzuki|สวิฟท์|Swift|swift|ACTIVE|Hatchback|B-Hatch
d9fa1353-4192-4574-ace3-4523965aefde|Tesla|โมเดล 3|Model 3|model-3|ACTIVE|Sedan|Premium-C-EV
a65853d3-bf26-4442-8d0c-e32a0a087642|Tesla|โมเดล 3|Model 3|tesla-model-3|ACTIVE||sedan
39c8d4e5-286f-45ea-bd23-01be8c84826b|Tesla|โมเดล วาย|Model Y|tesla-model-y|ACTIVE||suv
1f55aa6f-2bc8-458d-8dee-3494aaa0c355|Tesla|โมเดล วาย|Model Y|model-y|ACTIVE|SUV|Premium-C-SUV-EV
ee3ed3dc-721f-4fa9-81d0-c983902a10f2|Toyota|อวันซ่า|Avanza|avanza|ACTIVE|MPV|B-MPV
9739ee86-5983-497d-b73a-777740a0ec52|Toyota|บีแซด4เอ็กซ์|bZ4X|toyota-bz4x|ACTIVE||SUV
6031c4fc-aa01-4935-b239-7edf8ece362a|Toyota|บีแซด 4 เอ็กซ์|bZ4X|bz4x|ACTIVE|SUV|C
73b14331-7072-449c-acb3-6fd5445e2d19|Toyota|คัมรี|Camry|camry|ACTIVE|Sedan|D
d9e4c103-91de-484c-a990-51dfac9b2cd7|Toyota|แคมรี่|Camry|toyota-camry|ACTIVE||Sedan
ec72aeff-b84b-491b-9752-411df038d6b3|Toyota|โคโรลล่า อัลติส|Corolla Altis|corolla-altis|ACTIVE|Sedan|C
7af9e452-4c82-4593-8213-b74ec733d395|Toyota|โครอลลัอ อัลติส|Corolla Altis|toyota-corolla-altis|ACTIVE||Sedan
fda08b07-1ff0-4d24-a284-293d3bd76d9a|Toyota|โครอลลัอ ครอส|Corolla Cross|toyota-corolla-cross|ACTIVE||SUV
1d5850ff-3c9d-4344-b8f0-0c40caf797aa|Toyota|โคโรลล่า ครอส|Corolla Cross|corolla-cross|ACTIVE|SUV|C
62fe0644-74c8-40b3-97a3-c03e0e8a3bc4|Toyota|ฟอร์จูเนอร์|Fortuner|toyota-fortuner|ACTIVE||SUV
9eb356cf-30e8-4454-b6ea-901ca38afbfc|Toyota|ฟอร์จูนเนอร์|Fortuner|fortuner|ACTIVE|SUV|D-Pickup
738a8d18-2acb-46fc-9310-a5f51c6c947a|Toyota|ไฮลักซ์|Hilux|hilux|ACTIVE|Pickup|D-Pickup
3556de94-ee68-44fe-b4db-86332e7ddf9f|Toyota|ฮิลักซ์|Hilux|toyota-hilux|ACTIVE||Pickup
2dd75fb8-9040-4792-a3b4-462b76e369a5|Toyota|อินโนวา เซนิกซ์|Innova Zenix|toyota-innova|ACTIVE||MPV
e07ba6e3-594e-4a3f-a665-f4241051b347|Toyota|อินโนวา เซ닉ซ์|Innova Zenix|innova-zenix|ACTIVE|MPV|D-MPV
e775c752-2384-4717-be44-4520fabea5cd|Toyota|เวลoster|Veloz|veloz|ACTIVE|MPV|B-MPV
4187797a-c648-4f26-9774-72d082b73a59|Toyota|ยาริส|Yaris|yaris|ACTIVE|Hatchback|B
445ce97d-5067-447f-b28f-859577aa50bc|Toyota|ยาริส|Yaris|toyota-yaris|ACTIVE||Hatchback
4fa7c520-710e-466d-ae5f-2746d9ed5875|Toyota|ยาริส อativ|Yaris Ativ|yaris-ativ|ACTIVE|Sedan|B
b3582b49-2e59-400a-bda6-3a097fb23033|Toyota|ยาริส อาทิฟ|Yaris ATIV|toyota-yaris-ativ|ACTIVE||Sedan
ffc3c2c4-73e6-48e3-a2d1-28e7655ebf84|Toyota|ยาริส ครอส|Yaris Cross|toyota-yaris-cross|ACTIVE||SUV
d7898be2-2e68-41b9-b9a0-74a6a1cf350d|Toyota|ยาริส ครอส|Yaris Cross|yaris-cross|ACTIVE|SUV|B
51d19464-4aa2-4ef4-b63a-f1e147ff9da1|Volvo|อีเอ็กซ์30|EX30|ex30|ACTIVE|SUV|Premium-B-SUV-EV
4684e406-23b5-487e-8bcb-fd481c72e227|Volvo|เอกซ์ซี40|XC40|xc40|ACTIVE|SUV|Premium-B-SUV
c4b42358-d7d8-4319-94ca-9cc88659fb41|Volvo|เอกซ์ซี60|XC60|xc60|ACTIVE|SUV|Premium-C-SUV
5b88beb4-8e90-43e8-861a-45057fb94cc2|Volvo|เอกซ์ซี90|XC90|xc90|ACTIVE|SUV|Premium-D-SUV
