e2ce9043-946c-41d1-a494-c1bb2838de5d|Toyota|Hilux|Revo 2.8 Rocco||400.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=hilux_revo_zedition|2026-09-19 13:58:40.194
63a3d0f2-c534-455b-8a8d-cd0a0e740954|Toyota|Hilux|Revo 2.4 E||400.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=hilux_revo_zedition|2026-09-19 13:58:40.194
d809b31d-90c7-4463-95c7-c2995d5e7429|Toyota|Hilux|Revo 2.4 G||400.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=hilux_revo_zedition|2026-09-19 13:58:40.194
8abef636-5a9e-406e-8786-893a9dab925a|Toyota|Hilux|Revo Z-Edition||400.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=hilux_revo_zedition|2026-09-19 13:58:40.194
ab080056-877f-4904-88e3-5f97dc4bd450|Toyota|Innova Zenix|2.0 Smart|140.00|188.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
5a454a22-2232-433b-ac58-c6f6ede6d489|Toyota|Innova Zenix|2.0 Premium|140.00|188.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
b98e997a-cccd-4c66-a500-acdfc352983b|Toyota|Innova Zenix|2.0 Hybrid Premium|140.00|188.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
ef8fce06-72b6-4259-b87c-f5d19c1412e1|Toyota|Veloz|Premium||138.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=veloz|2026-09-19 13:58:40.194
69aef1e8-cc59-4558-9459-951b75587e82|Toyota|Veloz|Smart||138.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=veloz|2026-09-19 13:58:40.194
c720bc3f-2e2e-44b4-9d1f-c41f73fbd877|Toyota|Yaris Ativ|Premium||121.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
4f0ae5fc-db4c-48a8-821a-0cfb747b02fa|Toyota|Yaris Ativ|Smart||121.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
50567eeb-c58f-4ef9-a635-75bf380f8fe5|Toyota|Yaris Ativ|Premium S||121.00||||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
d0fc2e25-a3cd-478e-8b18-b268f0a62526|Toyota|Yaris Cross|HEV|85.30|120.00||||secondary_automotive_media|https://www.9carthai.com/toyota-price/|2026-09-18 08:45:44.254
